ProblemName,T_default,T_farkasdiving,N_default,N_farkasdiving,DivingSolsMax_default,DivingSolsMax_farkasdiving,FDSols_default,FDSols_farkasdiving,DivingBestSolsMax_default,DivingBestSolsMax_farkasdiving,FDBestSols_default,FDBestSols_farkasdiving,DivingConfsMax_default,DivingConfsMax_farkasdiving,FDConfs_default,FDConfs_farkasdiving,TQ+1_default,TQ+1_farkasdiving,NQ+100_default,NQ+100_farkasdiving
neos-911880,7200,7200,5782937,7416819,0,0,0,0,2,6,0,0,1084,2545,0,0,1,1,1,1.28253009621069
neos-911880,7200,3437.65,1653013,2846458,0,0,0,0,3,2,0,0,219,369,0,0,1,0.477523955006249,1,1.72193794374613
neos-911880,7200,901.52,7616696,706391,1,1,0,0,2,1,0,0,1696,118,0,0,1,0.125332592695459,1,0.092754354980756
neos-911970,7200,7200,6033380,7665683,1,0,0,0,6,2,0,0,2011,284,0,0,1,1,1,1.27054088187911
neos-911970,7200,7200,6863340,6300371,0,0,0,0,4,4,0,0,1821,2672,0,0,1,1,1,0.917975679834019
neos-911970,7200,7200,6016562,4448238,0,0,0,0,6,3,0,0,1361,477,0,0,1,1,1,0.739336529125286
neos-911970,275.56,7200,111525,6712738,1,0,0,0,5,3,0,0,77,1181,0,0,1,26.0377494937807,1,60.1374064949608
neos-912015,7.51,11.4,28,264,0,0,0,0,0,0,0,0,0,21,0,0,1,1.45710928319624,1,2.84375
neos-912015,4.64,7.07,21,18,0,0,0,0,0,0,0,0,0,60,0,60,1,1.43085106382979,1,0.975206611570248
neos-912015,13.8,11.74,567,286,0,1,0,0,0,1,0,0,125,36,0,12,1,0.860810810810811,1,0.578710644677661
neos-912015,7.21,8.68,29,43,0,0,0,0,0,0,0,0,0,15,0,15,1,1.17904993909866,1,1.10852713178295
neos-912023,8.04,4.72,20,5,0,0,0,0,0,0,0,0,0,18,0,18,1,0.632743362831858,1,0.875
neos-912023,4.65,4.77,5,5,0,0,0,0,0,0,0,0,0,21,0,21,1,1.0212389380531,1,1
neos-912023,6.21,7.87,22,41,0,0,0,0,0,0,0,0,0,18,0,18,1,1.23023578363384,1,1.15573770491803
neos-912023,8.81,8.26,99,68,0,0,0,0,0,0,0,0,0,10,0,10,1,0.943934760448522,1,0.844221105527638
neos-913984,2.56,2.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-913984,2.55,2.53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.994366197183099,1,1
neos-913984,2.58,2.52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.983240223463687,1,1
neos-913984,2.57,2.51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.983193277310924,1,1
neos-914441,7.1,7.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.991358024691358,1,1
neos-914441,3.54,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.991189427312775,1,1
neos-914441,13.51,13.47,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99724328049621,1,1
neos-914441,8.16,8.18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00218340611354,1,1
neos-916173,80.17,79.56,10649,10649,0,0,0,0,0,0,0,0,32,32,0,0,1,0.992484908217322,1,1
neos-916173,66.02,65.98,7774,7774,0,0,0,0,0,0,0,0,29,29,0,0,1,0.999403163234855,1,1
neos-916173,116.49,115.68,12392,12392,0,0,0,0,0,0,0,0,63,63,0,0,1,0.993105796237978,1,1
neos-916173,78.65,77.8,8603,8603,0,0,0,0,0,0,0,0,95,95,0,0,1,0.98932831136221,1,1
neos-916792,1060.58,1062.32,138606,138606,2,2,0,0,2,2,0,0,150,150,0,0,1,1.00163906629741,1,1
neos-916792,1129.93,1130.58,161126,161126,1,1,0,0,1,1,0,0,394,394,0,0,1,1.00057474821607,1,1
neos-916792,738.07,739.2,87110,87110,0,0,0,0,2,2,0,0,199,199,0,0,1,1.00152894854344,1,1
neos-916792,1486.1,1479.23,230216,230216,2,2,0,0,2,2,0,0,237,237,0,0,1,0.995380270324793,1,1
neos-930752,7200,7200,2814,2216,0,0,0,0,3,5,0,0,116,130,0,0,1,1,1,0.794783802333562
neos-930752,7200,7200,2904,2872,0,0,0,0,5,5,0,0,95,95,0,0,1,1,1,0.989347536617843
neos-930752,7200,7200,2945,3132,1,1,0,0,3,4,0,0,1068,667,0,0,1,1,1,1.06141215106732
neos-930752,7200,7200,3104,3072,0,0,0,0,4,4,0,0,319,319,0,0,1,1,1,0.990012484394507
neos-931517,7200,7200,1744,1794,2,2,0,0,2,2,0,0,466,470,0,0,1,1,1,1.02711496746204
neos-931517,7200,7200,1962,1399,1,3,0,0,1,3,0,0,449,453,0,0,1,1,1,0.726964112512124
neos-931517,7200,7200,1280,1400,1,1,0,0,1,1,0,0,0,448,0,0,1,1,1,1.08695652173913
neos-931517,7200,7200,1570,2589,3,1,0,0,3,1,0,0,1135,475,0,0,1,1,1,1.61017964071856
neos-931538,60.56,68.14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12313190383366,1,1
neos-931538,75.72,87.57,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.15445776850886,1,1
neos-931538,83.03,87.45,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05260026181126,1,1
neos-931538,81.81,85.35,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.04274846033088,1,1
neos-932721,2.66,4.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.60928961748634,1,1
neos-932721,2.25,4.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.56,1,1
neos-932721,2.25,3.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52615384615385,1,1
neos-932721,1.97,4.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.00673400673401,1,1
neos-932816,7200,7200,1459,641,0,0,0,0,4,0,0,0,8,2,0,0,1,1,1,0.475304682488775
neos-932816,2575.79,2908.84,582,742,0,0,0,0,2,5,0,0,18,82,0,0,1,1.12924995828143,1,1.23460410557185
neos-932816,1090.28,1119.62,191,353,0,1,0,0,1,1,0,0,0,0,0,0,1,1.02688585880801,1,1.55670103092784
neos-932816,2314.8,1733.81,566,370,0,0,0,0,3,3,0,0,6,24,0,0,1,0.749119094913205,1,0.705705705705706
neos-933364,25.96,24.26,4170,3449,0,0,0,0,2,1,0,0,8,8,0,0,1,0.936943620178042,1,0.831147540983606
neos-933364,50.52,39.5,20459,10318,0,0,0,0,0,0,0,0,33,10,0,0,1,0.78610248447205,1,0.5067367089839
neos-933364,26.65,35.71,5057,8918,0,0,0,0,0,0,0,0,15,15,0,0,1,1.32766726943942,1,1.74869109947644
neos-933364,92.5,34.64,32533,8041,0,0,0,0,0,1,0,0,57,9,0,0,1,0.381176470588235,1,0.249471393987681
neos-933550,3.32,3.34,27,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00462962962963,1,1
neos-933550,3.6,3.62,28,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00434782608696,1,1
neos-933550,3.68,3.67,31,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0.997863247863248,1,1
neos-933550,3.3,3.3,25,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-933562,7200,7200,50628,50749,0,0,0,0,1,1,0,0,236,236,0,0,1,1,1,1.00238527046207
neos-933562,7200,7200,99087,99087,0,0,0,0,0,0,0,0,383,383,0,0,1,1,1,1
neos-933562,7200,7200,33027,33009,1,1,0,0,1,1,0,0,885,885,0,0,1,1,1,0.999456636580433
neos-933562,7200,7200,62222,61869,0,0,0,0,1,1,0,0,427,427,0,0,1,1,1,0.994335868553641
neos-933638,6377.19,6259.03,948,1463,0,2,0,0,3,2,0,0,126,484,0,0,1,0.981474368120109,1,1.49141221374046
neos-933638,2373.77,4902.29,246,419,0,1,0,0,1,2,0,0,0,16,0,0,1,2.06474311196453,1,1.5
neos-933638,4796.62,4770.24,907,907,0,0,0,0,2,2,0,0,57,57,0,0,1,0.994501440297481,1,1
neos-933638,3543.2,2848.87,767,425,0,0,0,0,1,1,0,0,40,49,0,0,1,0.804094012753231,1,0.605536332179931
neos-933815,25.65,45.27,12053,31016,0,0,0,1,0,1,0,1,92,53,0,29,1,1.73621013133208,1,2.56035546778573
neos-933815,34.66,22.43,23405,9438,1,0,0,1,1,1,0,1,64,51,0,26,1,0.65703869882221,1,0.40578600297809
neos-933815,31.24,44.42,15872,17432,0,0,0,0,0,0,0,0,49,57,0,0,1,1.40880893300248,1,1.09767092411721
neos-933815,28.15,18.65,15493,4378,0,0,0,0,1,2,0,0,65,50,0,0,1,0.67409948542024,1,0.287180144936831
neos-933966,7200,7200,2493,2488,1,1,0,0,2,2,0,0,222,222,0,0,1,1,1,0.998071731585037
neos-933966,1475.89,1481.38,114,114,0,0,0,0,2,2,0,0,15,15,0,0,1,1.00371727075138,1,1
neos-933966,4475.2,2622.26,1618,1056,0,1,0,0,2,2,0,0,413,286,0,0,1,0.586046199901702,1,0.672875436554133
neos-933966,2369.7,5195.98,1091,2611,0,1,0,0,1,1,0,0,107,297,0,0,1,2.19217108870798,1,2.27623845507976
neos-934278,7200,7200,990,913,0,0,0,0,0,0,0,0,0,62,0,0,1,1,1,0.929357798165137
neos-934278,7200,7200,2557,2047,0,0,0,0,0,0,0,0,180,1,0,0,1,1,1,0.808054196462175
neos-934278,7200,7200,603,800,0,0,0,0,0,0,0,0,1,67,0,0,1,1,1,1.28022759601707
neos-934278,5918.44,7200,2652,919,0,0,0,0,1,0,0,0,603,1,0,0,1,1.21650020947928,1,0.370276162790698
neos-934441,7200,7200,758,619,0,0,0,0,0,0,0,0,0,11,0,0,1,1,1,0.837995337995338
neos-934441,7200,7200,2550,1012,0,0,0,0,0,1,0,0,315,56,0,0,1,1,1,0.419622641509434
neos-934441,7200,7200,678,794,1,0,0,0,1,1,0,0,82,34,0,0,1,1,1,1.14910025706941
neos-934441,7200,7200,1049,1125,1,0,0,0,1,0,0,0,97,0,0,0,1,1,1,1.06614447345518
neos-934531,69.55,107.16,1,3,0,0,0,1,0,1,0,1,0,9,0,9,1,1.53309709425939,1,1.01980198019802
neos-934531,103.31,109.81,2,8,0,0,0,0,0,0,0,0,0,10,0,10,1,1.06231425558432,1,1.05882352941176
neos-934531,129.71,114.33,12,5,0,0,0,0,0,0,0,0,0,33,0,33,1,0.882334939943386,1,0.9375
neos-934531,99.23,82.84,10,2,0,0,0,0,0,0,0,0,0,30,0,30,1,0.836476104958595,1,0.927272727272727
neos-935234,7200,7200,1283,631,0,0,0,0,0,2,0,0,132,17,0,0,1,1,1,0.528561099060014
neos-935234,7200,7200,613,566,1,2,0,0,1,2,0,0,10,171,0,0,1,1,1,0.934081346423562
neos-935234,7200,7200,882,459,2,2,0,0,2,2,0,0,17,253,0,0,1,1,1,0.569246435845214
neos-935234,7200,7200,1692,756,0,0,0,0,1,0,0,0,327,11,0,0,1,1,1,0.477678571428571
neos-935348,7200,7200,736,1190,3,4,0,0,3,4,0,0,664,533,0,0,1,1,1,1.54306220095694
neos-935348,7200,7200,633,822,0,2,0,0,1,2,0,0,5,514,0,0,1,1,1,1.25784447476126
neos-935348,7200,7200,613,3106,0,1,0,0,0,1,0,0,1,414,0,0,1,1,1,4.49649368863955
neos-935348,7200,7200,623,581,2,0,0,0,2,0,0,0,7,12,0,0,1,1,1,0.941908713692946
neos-935496,7200,7200,1635680,1636528,1,1,0,0,1,1,0,0,4511,4511,0,0,1,1,1,1.00051840712076
neos-935496,7200,7200,1100074,1103301,0,0,0,0,1,1,0,0,1794,1794,0,0,1,1,1,1.00293317238909
neos-935496,7200,7200,1044317,1050846,0,0,0,0,1,1,0,0,892,892,0,0,1,1,1,1.00625133447656
neos-935496,7200,7200,1611305,1606207,0,0,0,0,0,0,0,0,941,941,0,0,1,1,1,0.996836301240222
neos-935627,7200,7200,698,689,1,0,0,0,1,0,0,0,424,3,0,0,1,1,1,0.988721804511278
neos-935627,7200,7200,859,666,0,1,0,0,0,1,0,0,5,20,0,0,1,1,1,0.798748696558916
neos-935627,7200,5596.69,805,589,2,0,0,0,2,1,0,0,15,25,0,0,1,0.777348979308429,1,0.761325966850829
neos-935627,7200,7200,678,783,2,0,0,0,2,0,0,0,303,469,0,0,1,1,1,1.13496143958869
neos-935674,7200,7200,822413,823191,4,4,0,0,4,4,0,0,4406,4406,0,0,1,1,1,1.00094588170643
neos-935674,7200,7200,1207970,1199452,1,1,0,0,1,1,0,0,6383,6383,0,0,1,1,1,0.992949084076254
neos-935674,7200,7200,1113841,1115829,2,1,0,0,2,2,0,0,2095,19759,0,0,1,1,1,1.00178465466304
neos-935674,7200,7200,1624075,1620055,1,1,0,0,1,1,0,0,9117,9117,0,0,1,1,1,0.99752489725553
neos-935769,7200,1645.51,1105,171,2,0,0,0,3,3,0,0,136,9,0,0,1,0.228650187473962,1,0.224896265560166
neos-935769,5326.9,7200,4126,1910,3,2,0,0,3,2,0,0,301,258,0,0,1,1.35156440623886,1,0.475627070515854
neos-935769,7200,7200,925,2969,0,2,0,0,4,2,0,0,23,94,0,0,1,1,1,2.99414634146341
neos-935769,2819.87,7200,417,917,0,0,0,0,2,3,0,0,19,79,0,0,1,2.5527585461223,1,1.96711798839458
neos-936660,7200,7200,859,720,0,0,0,0,3,2,0,0,34,25,0,0,1,1,1,0.855057351407716
neos-936660,7200,7200,522,1841,0,3,0,0,2,3,0,0,20,338,0,0,1,1,1,3.12057877813505
neos-936660,7200,6013.22,1530,1993,6,7,0,0,2,3,0,0,3,441,0,0,1,0.835192334398,1,1.2840490797546
neos-936660,7200,7200,1955,779,2,0,0,0,2,2,0,0,117,5,0,0,1,1,1,0.427737226277372
neos-937446,1107.7,7200,263,497,2,0,0,0,1,2,0,0,0,15,0,0,1,6.49499413727789,1,1.64462809917355
neos-937446,7200,4367.93,1807,275,1,0,0,0,2,3,0,0,149,7,0,0,1,0.6067115678378,1,0.196643943366544
neos-937446,7200,5593.84,1443,719,6,2,0,0,2,2,0,0,174,180,0,0,1,0.776953200944313,1,0.530784186649384
neos-937446,7200,1653.98,2046,241,0,3,0,0,1,1,0,0,154,1,0,0,1,0.229826412998195,1,0.158900279589935
neos-937511,4538.9,7200,1866,878,4,1,0,0,2,2,0,0,243,78,0,0,1,1.58615828542479,1,0.497456765005087
neos-937511,3227.43,7200,896,795,2,1,0,0,2,1,0,0,177,38,0,0,1,2.23049593765391,1,0.89859437751004
neos-937511,7200,2105.65,1318,308,2,4,0,0,1,2,0,0,209,43,0,0,1,0.292549645882516,1,0.287729196050776
neos-937511,5424.26,5949.01,2031,1377,3,1,0,0,3,1,0,0,297,63,0,0,1,1.09672347500396,1,0.693101830126701
neos-937815,7200,7200,1116,1288,2,3,0,0,2,3,0,0,405,722,0,0,1,1,1,1.14144736842105
neos-937815,7200,7200,959,805,2,0,0,0,2,0,0,0,231,23,0,0,1,1,1,0.854579792256846
neos-937815,7200,7200,777,3231,4,0,0,0,4,1,0,0,638,506,0,0,1,1,1,3.7981755986317
neos-937815,7200,7200,3047,917,0,2,0,0,2,2,0,0,46,348,0,0,1,1,1,0.323164918970448
neos-941262,7200,7200,822,996,0,1,0,0,0,1,0,0,12,34,0,0,1,1,1,1.18872017353579
neos-941262,7200,7200,1002,1054,0,0,0,0,2,1,0,0,80,91,0,0,1,1,1,1.04718693284936
neos-941262,7200,7200,1058,1039,2,0,0,0,2,4,0,0,193,237,0,0,1,1,1,0.983592400690846
neos-941262,7200,7200,957,806,0,0,0,0,0,0,0,0,15,17,0,0,1,1,1,0.857142857142857
neos-941313,6444.2,5046.92,231,213,1,0,0,0,1,0,0,0,694,0,0,0,1,0.783206106870229,1,0.945619335347432
neos-941313,1035.95,1055.69,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01903659771445,1,1
neos-941313,656.3,930.27,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1.41681119732238,1,1
neos-941313,4470.37,5395.83,185,135,0,0,0,0,0,1,0,0,0,0,0,0,1,1.20697459615286,1,0.824561403508772
neos-941698,18.09,18.12,483,483,0,0,0,0,0,0,0,0,89,89,0,0,1,1.00157150340492,1,1
neos-941698,8.67,8.68,71,71,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00103412616339,1,1
neos-941698,13.05,12.99,123,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0.995729537366548,1,1
neos-941698,11.52,11.45,99,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0.994408945686901,1,1
neos-941717,7200,7200,1209412,1207745,0,0,0,0,1,1,0,0,1410,1410,0,0,1,1,1,0.998621758196694
neos-941717,7200,7200,802081,805719,2,2,0,0,0,0,0,0,1440,1461,0,0,1,1,1,1.00453513608525
neos-941717,7200,7200,1440689,1442169,0,0,0,0,1,1,0,0,994,994,0,0,1,1,1,1.00102721494959
neos-941717,7200,7200,1002180,999773,1,1,0,0,1,1,0,0,4082,4082,0,0,1,1,1,0.997598475475915
neos-941782,7200,7200,1599312,1594395,1,1,0,0,1,1,0,0,39926,39926,0,0,1,1,1,0.996925745211365
neos-941782,7200,7200,1338700,1340471,1,1,0,0,1,1,0,0,3573,3599,0,0,1,1,1,1.00132282641171
neos-941782,7200,7200,1716801,1714903,1,1,0,0,1,1,0,0,5477,5477,0,0,1,1,1,0.998894519835448
neos-941782,7200,7200,1749924,1750043,0,0,0,0,1,1,0,0,3085,3085,0,0,1,1,1,1.00006799906744
neos-942323,3.31,3.28,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0.993039443155452,1,1
neos-942323,6.78,6.78,490,490,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-942323,4.44,4.46,97,97,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00367647058824,1,1
neos-942323,7.17,7.19,714,714,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00244798041616,1,1
neos-942830,1123.59,1120.45,384859,384859,2,2,0,0,2,2,0,0,2611,2611,0,0,1,0.997207871313101,1,1
neos-942830,641.74,642.2,243577,243577,0,0,0,0,0,0,0,0,2814,2814,0,0,1,1.00071568596944,1,1
neos-942830,533.8,570.39,182134,197328,1,1,0,0,1,1,0,0,4325,4329,0,0,1,1.06841810022438,1,1.08337631835991
neos-942830,1127.3,1125.8,308675,308675,1,1,0,0,0,0,0,0,3734,3734,0,0,1,0.99867056633874,1,1
neos-942886,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-942886,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-942886,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-942886,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-948126,7200,7200,861,1272,2,2,0,0,2,2,0,0,518,161,0,0,1,1,1,1.42767950052029
neos-948126,7200,7200,2203,1130,0,1,0,0,0,2,0,0,418,17,0,0,1,1,1,0.534085974815458
neos-948126,7200,7200,955,1009,0,2,0,0,0,2,0,0,6,377,0,0,1,1,1,1.05118483412322
neos-948126,7200,7200,1460,1232,4,0,0,0,4,0,0,0,24,29,0,0,1,1,1,0.853846153846154
neos-948268,9.29,9.26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.997084548104956,1,1
neos-948268,12.53,12.58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00369549150037,1,1
neos-948268,8.09,8.11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.002200220022,1,1
neos-948268,10.88,10.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.996632996632996,1,1
neos-948346,7200,7200,81,157,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1.41988950276243
neos-948346,7200,7200,393,415,0,2,0,0,0,2,0,0,71,203,0,0,1,1,1,1.0446247464503
neos-948346,7200,7200,484,394,2,0,0,0,2,1,0,0,410,223,0,0,1,1,1,0.845890410958904
neos-948346,7200,7200,269,454,0,1,0,0,0,1,0,0,0,186,0,0,1,1,1,1.50135501355014
neos-950242,341.95,347.54,137,137,0,0,0,0,0,0,0,0,37,37,0,0,1,1.01629975215046,1,1
neos-950242,233.01,237.47,62,62,0,0,0,0,0,0,0,0,64,64,0,0,1,1.01905901457203,1,1
neos-950242,209.98,214.41,39,39,0,0,0,0,1,1,0,0,95,95,0,0,1,1.02099725092426,1,1
neos-950242,589.7,604.03,194,194,0,0,0,0,0,0,0,0,154,154,0,0,1,1.02425935330963,1,1
neos-952987,7200,7200,23,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.991869918699187
neos-952987,7200,7200,30,29,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.992307692307692
neos-952987,7200,7200,17,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.991452991452992
neos-952987,7200,7200,36,35,0,0,0,0,0,0,0,0,8,1,0,0,1,1,1,0.992647058823529
neos-953928,408.3,273.16,97,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0.669826533105302,1,0.568527918781726
neos-953928,354.82,318.61,72,81,1,1,0,0,1,1,0,0,2,0,0,0,1,0.898235062672138,1,1.05232558139535
neos-953928,516.32,475.31,43,37,1,0,0,0,1,1,0,0,34,27,0,0,1,0.920726049640455,1,0.958041958041958
neos-953928,673.51,483.91,69,55,1,1,0,0,0,1,0,0,62,0,0,0,1,0.71890705845725,1,0.91715976331361
neos-954925,5197.32,1721.07,326,41,0,0,0,0,0,0,0,0,54,0,0,0,1,0.331274334785084,1,0.330985915492958
neos-954925,2374.11,1946.47,93,94,0,0,0,0,0,1,0,0,0,0,0,0,1,0.819949391817642,1,1.00518134715026
neos-954925,2731.68,2638.98,160,105,1,0,0,0,2,0,0,0,25,0,0,0,1,0.966077257490815,1,0.788461538461538
neos-954925,2066.39,1659.86,41,41,0,1,0,0,0,1,0,0,0,0,0,0,1,0.803360759218145,1,1
neos-955215,14.46,11.99,17654,15909,0,0,0,1,0,1,0,1,94,93,0,93,1,0.840232858990944,1,0.901712290188127
neos-955215,12.49,17.42,7955,20418,0,0,0,0,0,1,0,0,84,197,0,0,1,1.36545589325426,1,2.54723774053383
neos-955215,12.23,22.77,17102,32370,0,0,0,1,0,1,0,1,103,209,0,140,1,1.79667422524565,1,1.88757121264969
neos-955215,6.66,24.57,3797,43400,0,0,0,1,0,1,0,1,27,127,0,106,1,3.33812010443864,1,11.1624326404927
neos-955800,55.67,56.74,2143,2143,1,1,0,0,1,1,0,0,255,255,0,0,1,1.01888124227987,1,1
neos-955800,34.96,35.29,998,998,1,1,0,0,1,1,0,0,89,89,0,0,1,1.00917686318131,1,1
neos-955800,29.61,29.63,707,707,0,0,0,0,0,0,0,0,21,21,0,0,1,1.00065338124796,1,1
neos-955800,46.03,46.2,1323,1323,0,0,0,0,0,0,0,0,229,229,0,0,1,1.00361471401233,1,1
neos-956971,2892.23,2257.98,284,105,0,0,0,0,2,1,0,0,31,1,0,0,1,0.780781341269101,1,0.533854166666667
neos-956971,6316.84,5772.68,362,290,0,0,0,0,0,0,0,0,347,53,0,0,1,0.913869297101541,1,0.844155844155844
neos-956971,2641.42,3327.23,694,1100,1,0,0,0,1,0,0,0,151,107,0,0,1,1.25953860476381,1,1.51133501259446
neos-956971,5438.21,1699.67,382,66,1,0,0,0,1,0,0,0,34,0,0,0,1,0.312668567678027,1,0.344398340248963
neos-957143,920.52,1025.69,41,52,1,0,0,0,1,0,0,0,0,0,0,0,1,1.11412666030037,1,1.07801418439716
neos-957143,3612.96,1814.94,318,152,0,0,0,0,1,1,0,0,12,44,0,0,1,0.502479274812117,1,0.602870813397129
neos-957143,4367.13,1612.6,226,124,0,0,0,0,1,1,0,0,118,15,0,0,1,0.369402925279238,1,0.687116564417178
neos-957143,3425.2,3003.98,319,213,3,2,0,0,3,1,0,0,100,84,0,0,1,0.877059132566692,1,0.747016706443914
neos-957270,1.74,1.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.985401459854015,1,1
neos-957270,1.69,1.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02230483271375,1,1
neos-957270,1.74,1.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.985401459854015,1,1
neos-957270,1.72,1.72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-957323,93.9,116.55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.23867228661749,1,0.990196078431373
neos-957323,267.26,199.54,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0.747558338924924,1,0.966101694915254
neos-957323,105.49,153.13,3,5,0,0,0,1,0,1,0,1,0,0,0,0,1,1.44736594985445,1,1.01941747572816
neos-957323,77.27,60.82,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.789830075380095,1,0.990196078431373
neos-957389,13.28,13.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-957389,13.3,13.34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0027972027972,1,1
neos-957389,13.22,13.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9971870604782,1,1
neos-957389,13.45,13.31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.990311418685121,1,1
neos-960392,678,698.82,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1.03066273932253,1,1
neos-960392,802.54,822.14,28,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02439206511188,1,1
neos-960392,1789.93,1852.85,269,269,0,0,0,0,0,0,0,0,39,39,0,0,1,1.03513258474647,1,1
neos-960392,1080.45,1109.19,58,58,0,0,0,0,1,1,0,0,280,280,0,0,1,1.02657543113413,1,1
neos-983171,7200,7200,601,593,0,0,0,0,0,0,0,0,5,21,0,0,1,1,1,0.988587731811698
neos-983171,7200,7200,732,664,0,3,0,0,0,3,0,0,22,14,0,0,1,1,1,0.918269230769231
neos-983171,7200,7200,762,766,3,0,0,0,3,0,0,0,221,22,0,0,1,1,1,1.0046403712297
neos-983171,7200,7200,474,533,1,1,0,0,0,1,0,0,12,232,0,0,1,1,1,1.10278745644599
neos-984165,7200,7200,786,681,0,0,0,0,0,0,0,0,149,10,0,0,1,1,1,0.881489841986456
neos-984165,7200,7200,628,1299,5,0,0,0,5,0,0,0,388,7,0,0,1,1,1,1.9217032967033
neos-984165,7200,7200,759,701,0,0,0,0,0,0,0,0,8,12,0,0,1,1,1,0.932479627473807
neos-984165,7200,7200,623,685,4,5,0,0,4,5,0,0,2,582,0,0,1,1,1,1.08575380359613
neos13,482.46,474.57,23323,23323,2,2,0,0,2,2,0,0,197,197,0,0,1,0.983680138998056,1,1
neos13,761.63,760.94,39311,39311,2,2,0,0,2,2,0,0,214,214,0,0,1,0.999095236222021,1,1
neos13,95.77,96.33,1594,1594,1,1,0,0,1,1,0,0,2,2,0,0,1,1.00578691743309,1,1
neos13,530.73,539.48,23947,23947,0,0,0,0,0,0,0,0,163,163,0,0,1,1.01645572000827,1,1
neos18,20.63,20.52,1291,1291,0,0,0,0,0,0,0,0,50,50,0,0,1,0.994914470642626,1,1
neos18,21.66,21.69,1573,1573,0,0,0,0,0,0,0,0,76,76,0,0,1,1.00132391879965,1,1
neos18,19.25,19.26,1011,1011,0,0,0,0,0,0,0,0,26,26,0,0,1,1.00049382716049,1,1
neos18,18.67,18.39,946,946,0,0,0,0,0,0,0,0,9,9,0,0,1,0.98576512455516,1,1
net12,857.68,577.95,2252,1626,0,0,0,0,0,0,0,0,621,429,0,35,1,0.674232542972935,1,0.733843537414966
net12,758.16,1345.64,1907,2077,1,1,0,0,1,1,0,0,612,557,0,42,1,1.77385531376785,1,1.08470353761834
