ProblemName,Seed,T_coefdiving,T_conflictdiving-no-coefdiving,T_conflictdiving-no-coefdiving-no-confs,T_conflictdiving-no-coefdiving-no-sols,T_no-coefdiving,N_coefdiving,N_conflictdiving-no-coefdiving,N_conflictdiving-no-coefdiving-no-confs,N_conflictdiving-no-coefdiving-no-sols,N_no-coefdiving,CoefSols_coefdiving,CoefSols_conflictdiving-no-coefdiving,CoefSols_conflictdiving-no-coefdiving-no-confs,CoefSols_conflictdiving-no-coefdiving-no-sols,CoefSols_no-coefdiving,ConfSols_coefdiving,ConfSols_conflictdiving-no-coefdiving,ConfSols_conflictdiving-no-coefdiving-no-confs,ConfSols_conflictdiving-no-coefdiving-no-sols,ConfSols_no-coefdiving,CoefBestSols_coefdiving,CoefBestSols_conflictdiving-no-coefdiving,CoefBestSols_conflictdiving-no-coefdiving-no-confs,CoefBestSols_conflictdiving-no-coefdiving-no-sols,CoefBestSols_no-coefdiving,ConfBestSols_coefdiving,ConfBestSols_conflictdiving-no-coefdiving,ConfBestSols_conflictdiving-no-coefdiving-no-confs,ConfBestSols_conflictdiving-no-coefdiving-no-sols,ConfBestSols_no-coefdiving,CoefConfs_coefdiving,CoefConfs_conflictdiving-no-coefdiving,CoefConfs_conflictdiving-no-coefdiving-no-confs,CoefConfs_conflictdiving-no-coefdiving-no-sols,CoefConfs_no-coefdiving,ConfConfs_coefdiving,ConfConfs_conflictdiving-no-coefdiving,ConfConfs_conflictdiving-no-coefdiving-no-confs,ConfConfs_conflictdiving-no-coefdiving-no-sols,ConfConfs_no-coefdiving,CoefAvgDepth_coefdiving,CoefAvgDepth_conflictdiving-no-coefdiving,CoefAvgDepth_conflictdiving-no-coefdiving-no-confs,CoefAvgDepth_conflictdiving-no-coefdiving-no-sols,CoefAvgDepth_no-coefdiving,ConfAvgDepth_coefdiving,ConfAvgDepth_conflictdiving-no-coefdiving,ConfAvgDepth_conflictdiving-no-coefdiving-no-confs,ConfAvgDepth_conflictdiving-no-coefdiving-no-sols,ConfAvgDepth_no-coefdiving,TQ+1_coefdiving,TQ+1_conflictdiving-no-coefdiving,TQ+1_conflictdiving-no-coefdiving-no-confs,TQ+1_conflictdiving-no-coefdiving-no-sols,TQ+1_no-coefdiving,NQ+100_coefdiving,NQ+100_conflictdiving-no-coefdiving,NQ+100_conflictdiving-no-coefdiving-no-confs,NQ+100_conflictdiving-no-coefdiving-no-sols,NQ+100_no-coefdiving
neos-1053591,0,5.6,6.93,5.96,6.72,6.52,2493,3626,3235,3626,2800,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,14.5,0,0,0,0,0,15,15.5,15,0,0.877659574468085,1.05452127659574,0.925531914893617,1.02659574468085,1,0.894137931034483,1.2848275862069,1.15,1.2848275862069,1
neos-1053591,1,3.4,4.16,4.46,4.01,6.76,1568,2824,2876,2824,5404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,3,0,3,0,16,0,0,0,0,0,18.7,17.2,18.7,0,0.567010309278351,0.664948453608247,0.70360824742268,0.645618556701031,1,0.303052325581395,0.53125,0.540697674418605,0.53125,1
neos-1053591,3,3.18,3.63,3.64,4.32,3.06,1364,1559,1708,1953,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,6,0,19,0,0,0,0,0,16.3,18,18.8,0,1.02955665024631,1.14039408866995,1.14285714285714,1.31034482758621,1,1.11926605504587,1.26834862385321,1.3822629969419,1.56957186544343,1
neos-1053591,4,23.65,22.23,21.9,21.35,21.15,19713,16891,19753,16754,17022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,60,0,65,0,25.8,0,0,0,0,0,26.8,27.6,27.3,0,1.11286681715576,1.04875846501129,1.03386004514673,1.00902934537246,1,1.15716621889966,0.992349024646653,1.15950239458007,0.984347622941245,1
neos-1056905,0,7200,7200,942.17,7200,7200,11244197,7318375,1557554,6690429,13652151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,840,0,0,0,0,0,2796,0,7031,0,106.5,0,0,0,0,0,79.4,78.2,57.4,0,1,1,0.130977641994167,1,1,0.823622199738344,0.536063613245904,0.114095030922007,0.490067828374969,1
neos-1056905,1,7200,4168.54,1631.53,3414,7200,5416542,2915687,1414755,3750583,12271513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,0,0,0,0,0,2577,0,3136,0,75.2,0,0,0,0,0,69.6,63.7,75.1,0,1,0.579022358005833,0.226708790445771,0.474239688932093,1,0.441396090310214,0.23760421714733,0.115294949408851,0.305638957160725,1
neos-1056905,3,7200,7200,7200,7200,7200,12919505,15101004,14824149,11348441,14313346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,2974,0,1099,0,82.9,0,0,0,0,0,79.9,77.7,76.8,0,1,1,1,1,1,0.902620165681975,1.05502923614621,1.03568693381035,0.792858756724272,1
neos-1056905,4,7200,7200,7200,7200,7200,9340429,12408534,11255220,10583680,15601603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,0,0,0,0,0,456,0,3475,0,63.4,0,0,0,0,0,72.3,72.3,75.7,0,1,1,1,1,1,0.598686502364517,0.795338431964767,0.721416117202077,0.678373380136771,1
neos-1058477,0,0.88,0.57,0.6,0.86,0.57,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19745222929936,1,1.01910828025478,1.18471337579618,1,1,1,1,1,1
neos-1058477,1,0.56,0.6,0.87,0.79,0.57,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993630573248408,1.01910828025478,1.19108280254777,1.14012738853503,1,1,1,1,1,1
neos-1058477,3,0.97,0.99,0.95,0.97,0.97,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01015228426396,0.989847715736041,1,1,1,1,1,1,1
neos-1058477,4,0.7,0.59,0.57,0.6,0.59,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06918238993711,1,0.987421383647799,1.0062893081761,1,1,1,1,1,1
neos-1061020,0,374.36,320.16,245.07,319.13,428.27,1553,1179,982,1179,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,3,0,40.8,0,0,0,0,0,120,44,120,0,0.874414704032427,0.748153842569944,0.573228970112051,0.745754420294919,1,0.741255605381166,0.573542600896861,0.485201793721973,0.573542600896861,1
neos-1061020,1,388.63,310.64,190.98,308.92,136.65,1265,1210,674,1210,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,46,0,46,0,60.2,0,0,0,0,0,62.6,85,62.6,0,2.83058481656375,2.26400290592081,1.39469669451507,2.25150744642209,1,2.1097372488408,2.02472952086553,1.19629057187017,2.02472952086553,1
neos-1061020,3,272.51,5373.34,224.31,4284.13,168.91,841,31152,727,28464,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,135,0,98,0,247.5,0,0,0,0,0,101.3,143.7,123.5,0,1.60973456535813,31.630510270143,1.32605497027838,25.2199988229062,1,1.61130136986301,53.513698630137,1.41609589041096,48.9109589041096,1
neos-1061020,4,230.69,341.39,322.64,343.67,328.94,857,1802,1291,1802,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,15,0,284.3,0,0,0,0,0,119,407,119,0,0.702218585197309,1.03773413347881,0.980905619203492,1.04464448081469,1,0.603785488958991,1.2,0.877602523659306,1.2,1
neos-1062641,0,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
neos-1062641,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
neos-1062641,3,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
neos-1062641,4,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
neos-1067731,0,7200,7200,7200,7200,7200,196705,176165,194670,177298,200544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,79,0,79,0,229.3,0,0,0,0,0,220,194.1,220,0,1,1,1,1,1,0.980866609517354,0.878496242100436,0.970724267857499,0.884143059348897,1
neos-1067731,1,7200,7200,7200,7200,7200,186253,189997,202551,188203,196399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,64,0,62,0,209.1,0,0,0,0,0,173.7,183.4,173.9,0,1,1,1,1,1,0.948366149446053,0.967419681525097,1.0313080473692,0.958289864070555,1
neos-1067731,3,7200,7200,7200,7200,7200,208200,142437,175773,140195,196617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,69,0,69,0,206.5,0,0,0,0,0,165.5,212,165.5,0,1,1,1,1,1,1.0588815404871,0.724578963688954,0.894040677724854,0.713181880569549,1
neos-1067731,4,7200,7200,7200,7200,7200,146151,137743,149364,153021,222043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,45,0,61,0,222.9,0,0,0,0,0,205.7,174.2,195.6,0,1,1,1,1,1,0.658364206839738,0.620514713495361,0.672827863133207,0.689290231967696,1
neos-1096528,0,2228.86,2166.6,2306.22,2157.25,2267.48,3228,3181,3276,3181,3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,74,0,74,0,34.5,0,0,0,0,0,23.5,25,23.5,0,0.982975384398364,0.955529693891945,1.01707751445902,0.951407991254056,1,0.985781990521327,0.97186018957346,1,0.97186018957346,1
neos-1096528,1,1851.09,1853.99,1859.94,1847.85,1873.93,1052,1052,1052,1052,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98781821187991,0.989364936290955,0.992538388099822,0.986090147365502,1,1,1,1,1,1
neos-1096528,3,1630.73,1629.16,1620.86,1622.78,1629.06,1698,1702,1706,1702,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,31,0,31,0,35,0,0,0,0,0,23,24,23,0,1.00102450216556,1.00006134743506,0.994969510324773,0.996147381077997,1,0.995570321151716,0.997785160575858,1,0.997785160575858,1
neos-1096528,4,2126.67,2097.88,2103.42,2074.58,2108.68,3715,3621,3610,3621,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,45,0,45,0,55.3,0,0,0,0,0,28,28,28,0,1.00852735959956,0.994880740207046,0.997506730878617,0.983836411209283,1,1.02830188679245,1.00296495956873,1,1.00296495956873,1
neos-1109824,0,15.32,15.55,15.32,14.89,15.42,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993909866017052,1.00791717417783,0.993909866017052,0.967722289890378,1,1,1,1,1,1
neos-1109824,1,18.49,18.48,18.25,18.25,18.48,114,114,114,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00051334702259,1,0.988193018480493,0.988193018480493,1,1,1,1,1,1
neos-1109824,3,21.77,26.81,26.33,26.53,38.01,145,238,232,238,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,9,0,85,0,0,0,0,0,10,10,10,0,0.58369648807998,0.712894129710331,0.700589592412202,0.705716482953089,1,0.502049180327869,0.692622950819672,0.680327868852459,0.692622950819672,1
neos-1109824,4,14.81,15.1,14.88,14.76,14.87,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996219281663516,1.01449275362319,1.00063011972275,0.993068683049779,1,1,1,1,1,1
neos-1120495,0,7.81,8.14,8.02,8.04,8.02,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976718403547672,1.01330376940133,1,1.00221729490022,1,1,1,1,1,1
neos-1120495,1,6.29,6.21,6.53,6.53,6.26,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00413223140496,0.993112947658402,1.03719008264463,1.03719008264463,1,1,1,1,1,1
neos-1120495,3,10.99,10.94,11.28,11.24,10.92,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00587248322148,1.00167785234899,1.03020134228188,1.02684563758389,1,1,1,1,1,1
neos-1120495,4,6.17,6.17,6.44,6.2,6.26,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987603305785124,0.987603305785124,1.02479338842975,0.991735537190083,1,1,1,1,1,1
neos-1121679,0,7200,7200,7200,7200,7200,33391098,30534646,33637421,32055175,34300440,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,12,0,12,0,33.7,0,0,0,0,0,33.8,33.9,33.8,0,1,1,1,1,1,0.973488988803092,0.890211815907271,0.980670304315909,0.934541409552153,1
neos-1121679,1,7200,7200,7200,7200,7200,32954649,32978643,34340130,33012872,33976691,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,11,0,12,0,33.8,0,0,0,0,0,34.1,33.7,34,0,1,1,1,1,1,0.969919407633287,0.970625595571989,1.01069668409827,0.97163301855081,1
neos-1121679,3,7200,7200,7200,7200,7200,33037996,33788327,33557799,33798583,32507153,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,16,0,16,0,33.7,0,0,0,0,0,33,34.8,33,0,1,1,1,1,1,1.01632998641872,1.03941194292855,1.03232035632171,1.03972744174969,1
neos-1121679,4,7200,7200,7200,7200,7200,35358763,34521648,32194428,35904674,33739808,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,25,0,20,0,33.6,0,0,0,0,0,33.9,33.2,34,0,1,1,1,1,1,1.04798338513549,1.02317255873964,0.954197266927936,1.06416336404948,1
neos-1122047,0,6.89,7.1,6.96,7.11,7.1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974074074074074,1,0.982716049382716,1.00123456790123,1,1,1,1,1,1
neos-1122047,1,6.64,7.11,6.92,7.26,6.97,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958594730238394,1.01756587202008,0.993726474278544,1.03638644918444,1,1,1,1,1,1
neos-1122047,3,6.95,7.16,7.17,7.24,7.04,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988805970149254,1.01492537313433,1.01616915422886,1.02487562189055,1,1,1,1,1,1
neos-1122047,4,6.92,6.96,6.99,7.41,7.15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971779141104294,0.976687116564417,0.980368098159509,1.0319018404908,1,1,1,1,1,1
neos-1126860,0,605.3,639.68,638.97,632.78,627.39,4681,4171,4417,4557,4187,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,58,0,29,0,20.8,0,0,0,0,0,19.2,20.4,16.3,0,0.964846671652954,1.01955791785356,1.01842804627699,1.00857747577142,1,1.11523209703756,0.996267786330767,1.05365057149522,1.086307441101,1
neos-1126860,1,593.03,611.08,649.58,608.03,619.82,4431,4610,4494,4610,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,20.4,0,0,0,0,0,17.2,17,17.2,0,0.956847395380303,0.985921845301376,1.04793659998067,0.981008988112496,1,1.00554815801154,1.04527296937417,1.01952951620062,1.04527296937417,1
neos-1126860,3,612.14,654.49,638.74,637.4,621.7,4090,4396,4381,4450,4401,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,58,0,30,0,21.6,0,0,0,0,0,20.3,22.2,19,0,0.984647502810342,1.05265778063273,1.02736470210374,1.02521278304159,1,0.930904243501444,0.998889135747612,0.995556542990447,1.01088646967341,1
neos-1126860,4,619.12,614.59,614.36,614.16,602.84,4175,4420,4536,4420,4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,26,0,21,0,0,0,0,0,16.5,18.8,16.5,0,1.02696078431373,1.01945879703233,1.01907790143084,1.01874668786433,1,0.946424618109365,1.00066415762674,1.02634491919416,1.00066415762674,1
neos-1151496,0,23.43,26.04,25.76,25.77,29.72,89,81,81,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,13,13,13,0,0.795247395833333,0.880208333333333,0.87109375,0.871419270833333,1,1.13173652694611,1.08383233532934,1.08383233532934,1.08383233532934,1
neos-1151496,1,21.62,21.64,21.82,22.13,21.7,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99647577092511,0.997356828193833,1.00528634361234,1.01894273127753,1,1,1,1,1,1
neos-1151496,3,3.16,3.17,3.2,3.16,3.15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00240963855422,1.00481927710843,1.01204819277108,1.00240963855422,1,1,1,1,1,1
neos-1151496,4,35.88,37.55,37.56,37.6,37.89,81,91,91,91,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,9,9,9,0,0.948315762406788,0.991257392645924,0.991514528156338,0.992543070197994,1,0.914141414141414,0.964646464646465,0.964646464646465,0.964646464646465,1
neos-1171448,0,11.22,10.41,10.37,10.65,10.39,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07287093942054,1.0017559262511,0.998244073748902,1.02282704126427,1,1,1,1,1,1
neos-1171448,1,80.03,845.18,844.56,844.6,845.02,120,104,104,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0.095777877591546,1.00018912082457,0.99945627762937,0.999503557835512,1,1.07843137254902,1,1,1,1
neos-1171448,3,10.99,11.68,11.69,11.66,11.71,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943351691581432,0.997639653815893,0.998426435877262,0.996066089693155,1,1,1,1,1,1
neos-1171448,4,75.58,11.36,11.3,11.32,11.44,89,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,6.15594855305466,0.993569131832797,0.988745980707396,0.990353697749196,1,1.87128712871287,1,1,1,1
neos-1171692,0,37.54,647.96,660.16,656.03,593.76,241,256,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,114,114,114,0,0.064799246754994,1.0911291949694,1.11164167058982,1.10469769318717,1,0.957865168539326,1,1,1,1
neos-1171692,1,1009.43,25.71,27.14,25.82,25.85,271,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,37.6324022346369,0.994785847299814,1.04804469273743,0.998882681564246,1,2.63120567375887,1,1,1,1
neos-1171692,3,5.26,176.96,177.59,177.46,644.46,1,36,36,36,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969850959006,0.275710346109751,0.276686394199486,0.27648498745081,1,0.415637860082305,0.559670781893004,0.559670781893004,0.559670781893004,1
neos-1171692,4,90.41,1237.51,7200,1768.8,1017.81,38,385,7824,579,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,149,90.5,0,0.089722323102443,1.21564374122751,7.06804997987849,1.73712468468115,1,0.323185011709602,1.13583138173302,18.5573770491803,1.59016393442623,1
neos-1171737,0,7200,7200,7200,7200,7200,3256,3621,3460,3527,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,199.2,0,0,0,0,0,110.8,103.5,110.8,0,1,1,1,1,1,0.936645269327379,1.03851521071728,0.993580798213787,1.01228021211275,1
neos-1171737,1,7200,7200,7200,7200,7200,3809,5849,4037,5816,5773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,93,0,93,0,263,0,0,0,0,0,138.3,109.8,138.3,0,1,1,1,1,1,0.665588285373744,1.01294057551507,0.704410011918951,1.00732164140984,1
neos-1171737,3,7200,7200,7200,7200,7200,3713,8936,4020,8918,4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,161,0,161,0,211.9,0,0,0,0,0,116.2,94,116.2,0,1,1,1,1,1,0.861305624576463,2.04111136209623,0.930652812288231,2.03704540320759,1
neos-1171737,4,7200,7200,7200,7200,7200,5451,3947,3474,3942,3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,41,0,41,0,252.2,0,0,0,0,0,102.8,95.4,102.8,0,1,1,1,1,1,1.50352112676056,1.09615384615385,0.968039003250271,1.09479956663055,1
neos-1173026,0,0.5,0.5,0.5,0.5,0.55,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,1,1,1,1,1,1
neos-1173026,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
neos-1173026,3,0.5,0.5,0.72,0.75,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.14666666666667,1.16666666666667,1,1,1,1,1,1
neos-1173026,4,0.5,0.5,0.52,0.72,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.01333333333333,1.14666666666667,1,1,1,1,1,1
neos-1200887,0,16.6,17.31,16.66,16.94,15.31,7621,7047,7284,7047,7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,33.2,0,0,0,0,0,26,25.5,26,0,1.0790925812385,1.12262415695892,1.08277130594727,1.09993868792152,1,1.01511964238759,0.939652905600842,0.970812516434394,0.939652905600842,1
neos-1200887,1,9.78,11.37,11.69,12.01,10.39,2934,3138,3284,3982,3101,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,0,0,17,0,5,0,36.2,0,0,0,0,0,23.4,23.8,24.3,0,0.946444249341528,1.08604038630378,1.11413520632133,1.14223002633889,1,0.947828803498907,1.01155888784755,1.05716963448922,1.27522649172134,1
neos-1200887,3,25.89,27.55,28.5,27.85,25.81,11880,11680,11327,11680,11277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,45,0,45,0,33.3,0,0,0,0,0,28.6,26,28.6,0,1.0029839612085,1.06490115628497,1.10033569563596,1.07609101081686,1,1.05300167003604,1.03542234332425,1.00439483167795,1.03542234332425,1
neos-1200887,4,12.41,11.25,11.72,11.41,12.56,3646,3020,3020,3020,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,32.2,0,0,0,0,0,22.8,22.5,22.8,0,0.988938053097345,0.903392330383481,0.938053097345133,0.915191740412979,1,1.14242146996035,0.951509606587374,0.951509606587374,0.951509606587374,1
neos-1208069,0,152.31,76.63,106.58,76.81,94.64,2294,1282,2109,1282,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,109,0,109,0,73.4,0,0,0,0,0,161,153.5,161,0,1.60299038059389,0.811689669594312,1.12484316185696,0.813571727310749,1,1.32265193370166,0.76353591160221,1.22044198895028,0.76353591160221,1
